text_id,title_tl,title_ar,au_id_id,genre_id,perm,permbib,pdf,pg_rng,word_len,collection,contrib
11229,Rawḍat al-Muḥibbīn wa-Nuzhat al-Mushtāqīn ed. al-ʿIlmiyya,روضة المحبين ونزهة المشتاقين - ط العلمية,14,الرقائق والآداب والأذكار,-,":: دار الكتب العلمية، بيروت، لبنان ١٤٠٣ هـ/١٩٨٣ م",-,482,91477,MaktabaShamelaAM,A. Musto
11230,Zād al-Mustaqniʿ fī Ikhtiṣār al-Muqniʿ ed. al-ʿAskar,زاد المستقنع في اختصار المقنع - ت العسكر,436,الفقه الحنبلي,-,عبد الرحمن بن علي بن محمد العسّكر :: دار الوطن للنشر - الرياض,-,326,30048,MaktabaShamelaAM,A. Musto
11235,Fiqh al-Lugha wa-Sirr al-ʿArabiyya,فقه اللغة وسر العربية,112,كتب اللغة,-,عبد الرزاق المهدي :: إحياء التراث العربي الطبعة الأولى ١٤٢٢هـ - ٢٠٠٢م,-,264,55251,MaktabaShamelaAM,A. Musto
11236,Suʾālāt Abī ʿUbayd al-Ājurrī Abā Dāwūd al-Sijistānī fī al-Jarḥ wa-al-Taʿdīl,سؤالات أبي عبيد الآجري أبا داود السجستاني في الجرح والتعديل,216,التراجم والطبقات,-,"محمد علي قاسم العمري :: عمادة البحث العلمي بالجامعة الإسلامية، المدينة المنورة، المملكة العربية السعودية الأولى، ١٤٠٣هـ/١٩٨٣م",-,365,27700,MaktabaShamelaAM,A. Musto
11237,Suʾālāt al-Barqānī li-al-Dāraquṭnī ed. al-Qashqarī,سؤالات البرقاني للدارقطني ت القشقري,419,العلل والسؤلات الحديثية,-,"عبد الرحيم محمد أحمد القشقري :: كتب خانه جميلي - لاهور، باكستان الأولى، ١٤٠٤هـ",-,83,11604,MaktabaShamelaAM,A. Musto
11238,Sujūd al-Tilāwa Maʿānīhi wa-Aḥkāmuhu,سجود التلاوة معانيه وأحكامه,54,الفقه الحنبلي,-,"فواز أحمد زمرلي :: دار ابن حزم، بيروت، لبنان الأولى، ١٤١٦هـ/١٩٩٦م",-,82,7238,MaktabaShamelaAM,A. Musto
11239,Sirr al-Faṣāḥa,سر الفصاحة,810,الأدب,-,:: دار الكتب العلمية الطبعة الأولى ١٤٠٢هـ_١٩٨٢م,-,286,55445,MaktabaShamelaAM,A. Musto
11240,Sunnat al-Jumʿa,سنة الجمعة,54,الفقه الحنبلي,-,"أبو عبد الله سعد المزعل :: دار ابن حزم، بيروت، لبنان الأولى، ١٤١٥هـ/١٩٩٤م",-,64,2817,MaktabaShamelaAM,A. Musto
11243,Shadhā al-ʿArf fī Fann al-Ṣarf,شذا العرف في فن الصرف,1565,النحو والصرف,-,نصر الله عبد الرحمن نصر الله :: مكتبة الرشد الرياض,-,187,30857,MaktabaShamelaAM,A. Musto
11244,Sharḥ al-Arbaʿīn al-Nawawiyya li-Ibn Daqīq al-ʿĪd,شرح الأربعين النووية لابن دقيق العيد,589,شروح الحديث,-,:: مؤسسة الريان السادسة ١٤٢٤ هـ - ٢٠٠٣ م,-,129,21445,MaktabaShamelaAM,A. Musto
11248,Sharḥ al-ʿAqīda al-Aṣfahāniyya,شرح العقيدة الأصفهانية,54,العقيدة,-,محمد بن رياض الأحمد :: المكتبة العصرية - بيروت الأولى - ١٤٢٥هـ,-,224,62013,MaktabaShamelaAM,A. Musto
11250,Sharḥ al-ʿAqīda al-Wāsiṭiyya - al-ʿUthaymīn,شرح العقيدة الواسطية - العثيمين,57,العقيدة,-,":: دار ابن الجوزي للنشر والتوزيع، المملكة العربية السعودية السادسة، ١٤٢١ هـ",-,833,129514,MaktabaShamelaAM,A. Musto
11251,Sharḥ ʿUmdat al-Fiqh - Ibn Taymiyya - min Kitāb al-Ṣalāt,شرح عمدة الفقه - ابن تيمية - من كتاب الصلاة,54,الفقه الحنبلي,-,"خالد بن علي بن محمد المشيقح :: دار العاصمة، الرياض، المملكة العربية السعودية الأولى، ١٤١٨ هـ - ١٩٩٧ م",-,586,95300,MaktabaShamelaAM,A. Musto
11253,Sharḥ al-Muʿallaqāt al-Sabʿ li-al-Zawzanī,شرح المعلقات السبع للزوزني,951,الأدب,-,:: دار احياء التراث العربي الأولى ١٤٢٣هـ - ٢٠٠٢ م,-,309,60131,MaktabaShamelaAM,A. Musto
11254,Sharḥ al-Manẓūma al-Bayqūniyya fī Muṣṭalaḥ al-Ḥadīth,شرح المنظومة البيقونية في مصطلح الحديث,57,علوم الحديث,-,"فهد بن ناصر بن إبراهيم السليمان :: دار الثريا للنشر الثانية، ١٤٢٣ هـ - ٢٠٠٣م",-,111,19025,MaktabaShamelaAM,A. Musto
11255,Sharḥ Thalāthat al-Uṣūl li-Ibn Bāz,شرح ثلاثة الأصول لابن باز,67,العقيدة,-,"علي بن صالح بن عبد الهادي المري, وأحمد بن عبد العزيز بن عبد الله بن باز :: دار المسير الطبعة الأولى ١٤١٨هـ - ١٩٩٧م",-,81,11759,MaktabaShamelaAM,A. Musto
11257,Sharḥ Thalāthat al-Uṣūl li-al-ʿUthaymīn,شرح ثلاثة الأصول للعثيمين,57,العقيدة,-,:: دار الثريا للنشر الطبعة الرابعة ١٤٢٤هـ - ٢٠٠٤م,-,235,29986,MaktabaShamelaAM,A. Musto
11258,Sharḥ Ḥadīth al-Nuzūl,شرح حديث النزول,54,العقيدة,-,":: المكتب الإسلامي، بيروت، لبنان الخامسة، ١٣٩٧هـ/١٩٧٧م",-,188,52201,MaktabaShamelaAM,A. Musto
11261,ʿIbād Allāh Aslimū Taslamū,عباد الله اسلمو تسلموا,127,الرقائق والآداب والأذكار,-,:: مطابع الرشد الأولى,-,13,1883,MaktabaShamelaAM,A. Musto
11263,"Sharḥ Kitāb Ādāb al-Mashī ilā al-Ṣalāt aw al-ʿIbādāt (al-Ṣalāt, al-Zakāt, al-Ṣiyām)","شرح كتاب آداب المشي إلى الصلاة أو العبادات (الصلاة، الزكاة، الصيام)",591,الفقه الحنبلي,-,"محمد بن عبد الرحمن ابن قاسم :: محمد بن عبد الرحمن بن قاسم، الرياض، المملكة العربية السعودية الأولى، ١٤١٩هـ",-,238,47191,MaktabaShamelaAM,A. Musto
11264,Sharḥ Kashf al-Shubuhāt li-Muḥammad ibn Ibrāhīm Āl al-Shaykh,شرح كشف الشبهات لمحمد بن إبراهيم آل الشيخ,591,العقيدة,-,"محمد بن عبد الرحمن بن قاسم :: طبع على نفقة محمد بن عبد الرحمن بن قاسم الأولى، ١٤١٩هـ",-,130,25506,MaktabaShamelaAM,A. Musto
11266,"Shurūṭ al-Ṣalāt wa-Arkānuhā wa-Wājibātuhā (Maṭbūʿ ḍimna Muʾallafāt al-Shaykh Muḥammad ibn ʿAbd al-Wahhāb, al-Juzʾ al-Thālith)","شروط الصلاة وأركانها وواجباتها (مطبوع ضمن مؤلفات الشيخ محمد بن عبد الوهاب، الجزء الثالث)",152,مسائل فقهية,-,"عبد العزيز بن زيد الرومي، صالح بن محمد الحسن :: جامعة الإمام محمد بن سعود، الرياض، المملكة العربية السعودية -",-,10,1449,MaktabaShamelaAM,A. Musto
11269,Riḥlat al-Sīrāfī,رحلة السيرافى,1933,البلدان والرحلات,-,":: المجمع الثقافي، أبو ظبي",-,130,19815,MaktabaShamelaAM,A. Musto
11272,Ṣafaḥāt Mushriqa min Ḥayāt al-Salaf - Sufyān al-Thawrī,صفحات مشرقة من حياة السلف - سفيان الثوري,1128,الرقائق والآداب والأذكار,-,":: دار الخضيري، المدينة النبوية، المملكة العربية السعودية",-,145,14539,MaktabaShamelaAM,A. Musto
11273,Ṣalāt al-ʿĪdayn fī al-Muṣallā hiya al-Sunna,صلاة العيدين في المصلى هي السنة,414,مسائل فقهية,-,:: المكتب الإسلامي الطبعة الثالثة ١٤٠٦هـ/١٩٨٦,-,46,4787,MaktabaShamelaAM,A. Musto
11274,ʿUddat al-Ṣābirīn wa-Dhakhīrat al-Shākirīn ed. Dār Ibn Kathīr,عدة الصابرين وذخيرة الشاكرين - ط دار ابن كثير,14,الرقائق والآداب والأذكار,-,":: دار ابن كثير، دمشق، بيروت/مكتبة دار التراث، المدينة المنورة، المملكة العربية السعودية الثالثة، ١٤٠٩هـ/ ١٩٨٩م",-,301,75513,MaktabaShamelaAM,A. Musto
11276,"ʿIddat Rasāʾil fī Masāʾil Fiqhiyya (Maṭbūʿ ḍimna Majmūʿat al-Rasāʾil wa-al-Masāʾil al-Najdiyya, al-Juzʾ al-Thānī)","عدة رسائل في مسائل فقهية (مطبوع ضمن مجموعة الرسائل والمسائل النجدية، الجزء الثاني)",513,الفتاوى,-,":: دار العاصمة، الرياض، المملكة العربية السعودية الأولى، بمصر ١٣٤٩هـ، النشرة الثالثة، ١٤١٢هـ",-,63,14457,MaktabaShamelaAM,A. Musto
11277,ʿIẓāt wa-ʿIbar min Aḥādīth Sayyid al-Bashar ṣallā Allāhu ʿalayhi wa-sallam,عظات وعبر من أحاديث سيد البشر صلى الله عليه وسلم,127,شروح الحديث,-,:: - الأولى,-,52,5785,MaktabaShamelaAM,A. Musto
11279,ʿAqīdat al-Ḥāfiẓ Taqī al-Dīn ʿAbd al-Ghanī ibn ʿAbd al-Wāḥid al-Maqdisī,عقيدة الحافظ تقي الدين عبد الغني بن عبد الواحد المقدسي,254,العقيدة,-,"عبد الله بن محمد البصيري :: مطابع الفردوس، الرياض، المملكة العربية السعودية الأولى، ١٤١١هـ/١٩٩٠م",-,127,10570,MaktabaShamelaAM,A. Musto
11285,Qāʿida Jāmiʿa fī Tawḥīd Allāh wa-Ikhlāṣ al-Wajh wa-al-ʿAmal lahu ʿIbāda wa-Istiʿāna,قاعدة جامعة في توحيد الله وإخلاص الوجه والعمل له عبادة واستعانة,54,العقيدة,-,"عبد الله بن محمد البصيري :: دار العاصمة، الرياض، المملكة العربية السعودية الأولي، ١٤١٨هـ/١٩٩٧م",-,69,9415,MaktabaShamelaAM,A. Musto
11288,Qāʿida fī al-Inghimās fī al-ʿAduw wa-hal Yubāḥ,قاعدة في الانغماس في العدو وهل يباح,54,الفقه الحنبلي,-,أبو محمد أشرف بن عبد المقصود :: أضواء السلف الأولى ١٤٢٢هـ - ٢٠٠٢م,-,62,5863,MaktabaShamelaAM,A. Musto
11289,Qāʿida fī al-Maḥabba,قاعدة في المحبة,54,الرقائق والآداب والأذكار,-,"محمد رشاد سالم :: مكتبة التراث الإسلامي، القاهرة، مصر",-,208,35164,MaktabaShamelaAM,A. Musto
11290,Qāʿida Mukhtaṣara fī Wujūb Ṭāʿat Allāh wa-Rasūlihi wa-Wulāt al-Umūr,قاعدة مختصرة في وجوب طاعة الله ورسوله وولاة الأمور,54,السياسة الشرعية والقضاء,-,"عبد الرزاق بن عبد المحسن البدر :: جهاز الإرشاد والتوجيه بالحرس الوطني، المملكة العربية السعودية الثانية، ١٤١٧هـ",-,50,4977,MaktabaShamelaAM,A. Musto
11293,ʿIlm al-Akhlāq al-Islāmiyya,علم الأخلاق الإسلامية,1568,الرقائق والآداب والأذكار,-,:: دار عالم الكتب للطباعة والنشر - الرياض الأولى ١٤١٣هـ- ١٩٩٢م الطبعة الثانية ١٤٢٤هـ-٢٠٠٣م,-,522,87166,MaktabaShamelaAM,A. Musto
11297,ʿIlm al-Rijāl Nashʾatuhu wa-Taṭawwuruhu min al-Qarn al-Awwal ilā Nihāyat al-Qarn al-Tāsiʿ,علم الرجال نشأته وتطوره من القرن الأول إلى نهاية القرن التاسع,1128,علوم الحديث,-,":: دار الهجرة للنشر والتوزيع، الرياض، المملكة العربية السعودية الأولى، ١٤١٧هـ/١٩٩٦م",-,296,36123,MaktabaShamelaAM,A. Musto
11298,ʿIlm al-ʿArūḍ wa-al-Qāfiya,علم العروض والقافية,1573,العروض والقوافي,-,:: دار النهضة العربية بيروت,-,215,26952,MaktabaShamelaAM,A. Musto
11299,ʿIlm al-Lugha al-ʿArabiyya,علم اللغة العربية,1572,كتب اللغة,-,:: دار غريب للطباعة والنشر والتوزيع,-,455,68622,MaktabaShamelaAM,A. Musto
11301,Qawāʿid al-Tajwīd ʿalā Riwāyat Ḥafṣ ʿan ʿĀṣim ibn Abī al-Nujūd,قواعد التجويد على رواية حفص عن عاصم بن أبي النجود,1061,التجويد والقراءات,-,:: مؤسسة الرسالة .,-,131,17046,MaktabaShamelaAM,A. Musto
11307,Qiyām Ramaḍān Faḍluhu wa-Kayfiyyat Adāʾihi wa-Mashrūʿiyyat al-Jamāʿa fīhi wa-maʿahu Baḥth Qayyim ʿan al-Iʿtikāf,قيام رمضان فضله وكيفية أدائه ومشروعية الجماعة فيه ومعه بحث قيم عن الاعتكاف,414,مسائل فقهية,-,:: المكتبة الإسلامية-عمان-الأردن الطبعة الثانية ١٤٠٤هـ,-,39,4881,MaktabaShamelaAM,A. Musto
11312,ʿInāyat al-Muslimīn bi-al-Waqf Khidmatan li-al-Qurʾān al-Karīm,عناية المسلمين بالوقف خدمة للقرآن الكريم,1555,علوم القرآن وأصول التفسير,-,:: مجمع الملك فهد لطباعة المصحف الشريف,-,71,10194,MaktabaShamelaAM,A. Musto
11314,Asbāb al-Nuzūl ed. al-Ḥumaydān,أسباب النزول ت الحميدان,1,علوم القرآن وأصول التفسير,-,"قمت بتوفيق الله وحده بتخريج أحاديث الكتاب تخريجا مستوفى على ما ذكر العلماء أو ما توصلت إليه من خلال نقد تلك الأسانيد :: دار الإصلاح - الدمام الثانية، ١٤١٢ هـ - ١٩٩٢ م",-,470,93569,MaktabaShamelaAM,A. Musto
11315,ʿUmdat al-Fiqh,عمدة الفقه,474,الفقه الحنبلي,-,أحمد محمد عزوز :: المكتبة العصرية ١٤٢٥هـ - ٢٠٠٤م,-,282,28882,MaktabaShamelaAM,A. Musto
11317,al-Tawwābīn li-Ibn Qudāma,التوابين لابن قدامة,474,الرقائق والآداب والأذكار,-,:: دار ابن حزم الأولى ١٤٢٤هـ/٢٠٠٣م,-,283,48326,MaktabaShamelaAM,A. Musto
11318,al-Tawḥīd li-Ibn ʿAbd al-Wahhāb,التوحيد لابن عبد الوهاب,152,العقيدة,-,"عبد العزيز بن عبد الرحمن السعيد وغيره :: جامعة الأمام محمد بن سعود، الرياض، المملكة العربية السعودية -",-,145,15562,MaktabaShamelaAM,A. Musto
11319,al-Zāhir fī Gharīb Alfāẓ al-Shāfiʿī,الزاهر في غريب ألفاظ الشافعي,901,الغريب والمعاجم,-,مسعد عبد الحميد السعدني :: دار الطلائع,-,269,51871,MaktabaShamelaAM,A. Musto
11324,"Fatāwā wa-Masāʾil (Maṭbūʿ ḍimna Muʾallafāt al-Shaykh Muḥammad ibn ʿAbd al-Wahhāb, al-Juzʾ al-Rābiʿ)","فتاوى ومسائل (مطبوع ضمن مؤلفات الشيخ محمد بن عبد الوهاب، الجزء الرابع)",152,الفتاوى,-,"صالح بن عبدالرحمن الأطرم، محمد بن عبدالرزاق الدويش :: جامعة الأمام محمد بن سعود، الرياض، المملكة العربية السعودية بدون",-,125,20275,MaktabaShamelaAM,A. Musto
11326,Fatḥ Allāh al-Ḥamīd al-Majīd fī Sharḥ Kitāb al-Tawḥīd,فتح الله الحميد المجيد في شرح كتاب التوحيد,1080,العقيدة,-,بكر بن عبد الله أبو زيد :: دار المؤيد الأولى ١٤١٧هـ /١٩٩٦م,-,486,88110,MaktabaShamelaAM,A. Musto
11327,Fatḥ al-Muʿīn bi-Sharḥ Qurrat al-ʿAyn bi-Muhimmāt al-Dīn,فتح المعين بشرح قرة العين بمهمات الدين,435,الفقه الشافعي,-,:: دار بن حزم الأولى,-,673,108384,MaktabaShamelaAM,A. Musto
11328,Faḍāʾil al-Qurʾān li-Muḥammad ibn ʿAbd al-Wahhāb,فضائل القرآن لمحمد بن عبد الوهاب,152,علوم القرآن وأصول التفسير,-,"عبد العزيز بن زيد الرومي، وصالح بن محمد الحسين :: جامعة الإمام محمد بن سعود، الرياض، المملكة العربية السعودية",-,35,2936,MaktabaShamelaAM,A. Musto
11329,Fāʾida Jalīla fī Qawāʿid al-Asmāʾ al-Ḥusnā,فائدة جليلة في قواعد الأسماء الحسنى,14,العقيدة,-,"عبد الرزاق بن عبد المحسن البدر :: غراس، الكويت الأولى، ١٤٢٤هـ/٢٠٠٣م",-,59,4118,MaktabaShamelaAM,A. Musto
11331,al-Ṣifāt li-al-Dāraquṭnī ed. al-Faqīhī,الصفات للدارقطني ت الفقيهي,223,كتب السنة,-,"علي بن محمد بن ناصر الفقيهي :: * الأولى، ١٤٠٣هـ - ١٩٨٣مـ",-,81,9165,MaktabaShamelaAM,A. Musto
11332,al-ʿIlm li-al-ʿUthaymīn,العلم للعثيمين,57,الرقائق والآداب والأذكار,-,صلاح الدين محمود :: مكتبة نور الهدى,-,189,46832,MaktabaShamelaAM,A. Musto
11333,al-Qadar li-al-Firyābī,القدر للفريابي,262,العقيدة,-,عبد الله بن حمد المنصور :: أضواء السلف - السعودية الأولى ١٤١٨ هـ - ١٩٩٧ م,-,239,33345,MaktabaShamelaAM,A. Musto
